Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,BESA_Std,Speaker_Group,Age_Group,Contexts,SPA_Pct
H71,1,1,L2L 2nd,2,7,94,NA,NA,NA,1,4,2,7,L2 learner,L2,L2,L2,Production,Prod-04,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Masculine,Singular,NA,NA,NA,NA,L2L,2nd,5,0.2
H71,1,1,L2L 2nd,2,7,94,NA,NA,NA,1,4,2,7,L2 learner,L2,L2,L2,Production,Prod-08,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Feminine,Singular,NA,NA,NA,NA,L2L,2nd,5,0.2
H71,1,1,L2L 2nd,2,7,94,NA,NA,NA,1,4,2,7,L2 learner,L2,L2,L2,Production,Prod-12,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Masculine,Singular,NA,NA,NA,NA,L2L,2nd,5,0.2
H71,1,1,L2L 2nd,2,7,94,NA,NA,NA,1,4,2,7,L2 learner,L2,L2,L2,Production,Prod-16,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Masculine,Singular,NA,NA,NA,NA,L2L,2nd,5,0.2
H71,1,1,L2L 2nd,2,7,94,NA,NA,NA,1,4,2,7,L2 learner,L2,L2,L2,Production,Prod-20,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Feminine,Singular,NA,NA,NA,NA,L2L,2nd,5,0.2
H71,1,1,L2L 2nd,2,7,94,NA,NA,NA,1,4,2,7,L2 learner,L2,L2,L2,Production,Prod-24,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Feminine,Plural,NA,NA,NA,NA,L2L,2nd,5,0.2
H71,1,1,L2L 2nd,2,7,94,NA,NA,NA,1,4,2,7,L2 learner,L2,L2,L2,Production,Prod-27,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Feminine,Plural,NA,NA,NA,NA,L2L,2nd,5,0.2
H72,1,1,L2L 2nd,2,7,94,NA,NA,NA,3,4,2,8,Russian,No,Yes,Yes,Production,Prod-01,NA,NA,NA,NA,NA,NA,ve una niña,Omission,DOM,Masculine,Singular,NA,NA,NA,NA,L2L,2nd,7,0.42857142857142855
H72,1,1,L2L 2nd,2,7,94,NA,NA,NA,3,4,2,8,Russian,No,Yes,Yes,Production,Prod-04,1,NA,NA,NA,NA,NA,a su hijo,NA,DOM,Masculine,Singular,NA,NA,NA,NA,L2L,2nd,7,0.42857142857142855
H72,1,1,L2L 2nd,2,7,94,NA,NA,NA,3,4,2,8,Russian,No,Yes,Yes,Production,Prod-08,1,NA,NA,NA,NA,NA,a la niña,NA,DOM,Feminine,Singular,NA,NA,NA,NA,L2L,2nd,7,0.42857142857142855
H72,1,1,L2L 2nd,2,7,94,NA,NA,NA,3,4,2,8,Russian,No,Yes,Yes,Production,Prod-12,1,NA,NA,NA,NA,NA,al niño,NA,DOM,Masculine,Singular,NA,NA,NA,NA,L2L,2nd,7,0.42857142857142855
H72,1,1,L2L 2nd,2,7,94,NA,NA,NA,3,4,2,8,Russian,No,Yes,Yes,Production,Prod-16,1,NA,NA,NA,NA,NA,a su hijo,NA,DOM,Masculine,Singular,NA,NA,NA,NA,L2L,2nd,7,0.42857142857142855
H72,1,1,L2L 2nd,2,7,94,NA,NA,NA,3,4,2,8,Russian,No,Yes,Yes,Production,Prod-20,0,NA,NA,NA,NA,NA,la niña,Omission,DOM,Feminine,Singular,NA,NA,NA,NA,L2L,2nd,7,0.42857142857142855
H72,1,1,L2L 2nd,2,7,94,NA,NA,NA,3,4,2,8,Russian,No,Yes,Yes,Production,Prod-24,1,NA,NA,NA,NA,NA,ve a las niñas,NA,DOM,Feminine,Plural,NA,NA,NA,NA,L2L,2nd,7,0.42857142857142855
H72,1,1,L2L 2nd,2,7,94,NA,NA,NA,3,4,2,8,Russian,No,Yes,Yes,Production,Prod-27,0,NA,NA,NA,NA,NA,las niñas,Omission,DOM,Feminine,Plural,NA,NA,NA,NA,L2L,2nd,7,0.42857142857142855
H91,1,1,L2L 2nd,2,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Production,Prod-01,1,NA,NA,NA,NA,NA,al papá,NA,DOM,Masculine,Singular,NA,NA,NA,NA,L2L,2nd,NA,NA
