Part_ID,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct
H15,HS 7th/8th,8,NA,172,1,4,NA,8,Production,Prod-23,NA,NA,NA,NA,NA,NA,están practicando,Omission,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.2
H15,HS 7th/8th,8,NA,172,1,4,NA,8,Production,Prod-25,1,1,1,NA,NA,NA,las ponen,NA,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.2
H38,HS 7th/8th,7,NA,159,2,5,NA,8,Production,Prod-03,NA,NA,NA,NA,NA,possesive,estan rompiendo su globo,DP,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,7,0.2857142857142857
H38,HS 7th/8th,7,NA,159,2,5,NA,8,Production,Prod-05,0,0,1,NA,NA,Changed accuracy from 1 to 0 -Jen,estan cortandolo para comer,NA,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,7,0.2857142857142857
H38,HS 7th/8th,7,NA,159,2,5,NA,8,Production,Prod-07,NA,NA,NA,NA,NA,Removed 0 code accuracy,están contando numeros,NA,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,7,0.2857142857142857
H38,HS 7th/8th,7,NA,159,2,5,NA,8,Production,Prod-09,NA,NA,NA,NA,NA,NA,estan vistiendo,Omission,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,7,0.2857142857142857
H38,HS 7th/8th,7,NA,159,2,5,NA,8,Production,Prod-11,NA,NA,NA,NA,NA,NA,limpiando,DP,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,7,0.2857142857142857
H38,HS 7th/8th,7,NA,159,2,5,NA,8,Production,Prod-13,NA,NA,NA,NA,NA,NA,están escuchando la musica,Omission,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,7,0.2857142857142857
H38,HS 7th/8th,7,NA,159,2,5,NA,8,Production,Prod-15,NA,NA,NA,NA,NA,NA,poniendo en la mesa,Omission,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,7,0.2857142857142857
H38,HS 7th/8th,7,NA,159,2,5,NA,8,Production,Prod-17,NA,NA,NA,NA,NA,NA,Estas comiendo,DP,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,7,0.2857142857142857
H38,HS 7th/8th,7,NA,159,2,5,NA,8,Production,Prod-19,NA,NA,NA,NA,NA,NA,están cocinando el pescado,NA,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,7,0.2857142857142857
H38,HS 7th/8th,7,NA,159,2,5,NA,8,Production,Prod-21,0,0,1,1,1,Clitic doubled,Lo cerra la puerta,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,7,0.2857142857142857
H38,HS 7th/8th,7,NA,159,2,5,NA,8,Production,Prod-23,NA,NA,NA,1,1,NA,está tocando los instrumentos,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,7,0.2857142857142857
H38,HS 7th/8th,7,NA,159,2,5,NA,8,Production,Prod-25,NA,NA,NA,1,1,NA,ponen las mascarillas,NA,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,7,0.2857142857142857
