Part_ID,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct
H22,HS 4th/5th,5,11,138,4,3,NA,8,Production,Prod-21,0,NA,NA,1,1,NA,cierran la puerta,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,7,0.5714285714285714
H22,HS 4th/5th,5,11,138,4,3,NA,8,Production,Prod-23,NA,NA,NA,1,1,NA,jugar los instrumentos,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,7,0.5714285714285714
H22,HS 4th/5th,5,11,138,4,3,NA,8,Production,Prod-25,NA,NA,NA,NA,NA,NA,puse mascaras en sus caras,BN,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,7,0.5714285714285714
H24,HS 4th/5th,5,11,138,2,3,NA,8,Production,Prod-03,NA,NA,NA,NA,NA,NA,rompe,Omission,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,5,0.4
H24,HS 4th/5th,5,11,138,2,3,NA,8,Production,Prod-05,NA,NA,NA,NA,NA,NA,comiendo,Omission,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,5,0.4
H24,HS 4th/5th,5,11,138,2,3,NA,8,Production,Prod-07,NA,NA,NA,NA,NA,NA,IDK,English,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,5,0.4
H24,HS 4th/5th,5,11,138,2,3,NA,8,Production,Prod-09,NA,NA,NA,NA,NA,NA,sacando/poner,Omission,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,5,0.4
H24,HS 4th/5th,5,11,138,2,3,NA,8,Production,Prod-11,NA,NA,NA,NA,NA,POSSESIVE,bañar su perrito,DP,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,5,0.4
H24,HS 4th/5th,5,11,138,2,3,NA,8,Production,Prod-13,NA,NA,NA,NA,NA,NA,escuchar,Omission,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,5,0.4
H24,HS 4th/5th,5,11,138,2,3,NA,8,Production,Prod-15,NA,NA,NA,1,1,NA,tener una mesa,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,5,0.4
H24,HS 4th/5th,5,11,138,2,3,NA,8,Production,Prod-17,NA,NA,NA,NA,NA,NA,comiendo,Omission,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,5,0.4
H24,HS 4th/5th,5,11,138,2,3,NA,8,Production,Prod-19,NA,NA,NA,NA,NA,NA,IDK in Spa,English,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,5,0.4
H24,HS 4th/5th,5,11,138,2,3,NA,8,Production,Prod-21,NA,NA,NA,NA,NA,NA,cierra,Omission,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,5,0.4
H24,HS 4th/5th,5,11,138,2,3,NA,8,Production,Prod-23,NA,NA,NA,NA,NA,NA,jugando,Omission,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,5,0.4
H24,HS 4th/5th,5,11,138,2,3,NA,8,Production,Prod-25,NA,NA,NA,NA,NA,NA,poner,Omission,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,5,0.4
H25,HS 4th/5th,5,10,128,4,2,NA,7,Production,Prod-03,1,NA,NA,NA,NA,NA,desinflando,Omission,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th,6,0.6666666666666666
H25,HS 4th/5th,5,10,128,4,2,NA,7,Production,Prod-05,1,0,0,NA,NA,NA,los comen,NA,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th,6,0.6666666666666666
H25,HS 4th/5th,5,10,128,4,2,NA,7,Production,Prod-07,1,1,1,NA,NA,NA,cuentanlos,NA,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th,6,0.6666666666666666
H25,HS 4th/5th,5,10,128,4,2,NA,7,Production,Prod-09,NA,NA,NA,1,1,NA,se pone la chaqueta,DP,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th,6,0.6666666666666666
H25,HS 4th/5th,5,10,128,4,2,NA,7,Production,Prod-11,NA,NA,NA,0,1,Code changed for DP gen -Jen,lavan la perro,DP,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th,6,0.6666666666666666
H25,HS 4th/5th,5,10,128,4,2,NA,7,Production,Prod-13,NA,NA,NA,1,1,no verb,la musica,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th,6,0.6666666666666666
H25,HS 4th/5th,5,10,128,4,2,NA,7,Production,Prod-15,NA,NA,NA,1,1,NA,ponen los libros,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th,6,0.6666666666666666
H25,HS 4th/5th,5,10,128,4,2,NA,7,Production,Prod-17,1,0,0,NA,NA,NA,comenlo,NA,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th,6,0.6666666666666666
H25,HS 4th/5th,5,10,128,4,2,NA,7,Production,Prod-19,NA,NA,NA,1,1,NA,prepara el pescado,DP,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th,6,0.6666666666666666
H25,HS 4th/5th,5,10,128,4,2,NA,7,Production,Prod-21,NA,NA,NA,1,1,NA,cierran la puerta,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th,6,0.6666666666666666
H25,HS 4th/5th,5,10,128,4,2,NA,7,Production,Prod-23,NA,NA,NA,NA,NA,Se,se tocando,Other,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th,6,0.6666666666666666
H25,HS 4th/5th,5,10,128,4,2,NA,7,Production,Prod-25,NA,NA,NA,1,1,Se,se ponen la mascara,DP,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.11230770183518655,HS,4th/5th,6,0.6666666666666666
H26,HS 4th/5th,5,NA,132,1,3,NA,8,Production,Prod-03,1,1,1,NA,NA,NA,lo explotó,NA,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,4,0.25
H26,HS 4th/5th,5,NA,132,1,3,NA,8,Production,Prod-05,0,0,1,NA,NA,"Recoded to 0 for accuracy -Jen Se, word order",se comenlo,NA,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,4,0.25
H26,HS 4th/5th,5,NA,132,1,3,NA,8,Production,Prod-07,NA,NA,NA,1,1,NA,contando los numeros,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,4,0.25
H26,HS 4th/5th,5,NA,132,1,3,NA,8,Production,Prod-09,0,0,1,NA,NA,Recoded 0 for accuracy -Jen,estan poniéndolo,NA,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,4,0.25
H26,HS 4th/5th,5,NA,132,1,3,NA,8,Production,Prod-11,1,1,1,NA,NA,NA,esta mojandolo,NA,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,4,0.25
H26,HS 4th/5th,5,NA,132,1,3,NA,8,Production,Prod-13,NA,NA,NA,1,1,NA,escuchando la musica,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,4,0.25
H26,HS 4th/5th,5,NA,132,1,3,NA,8,Production,Prod-15,NA,NA,NA,NA,NA,Removed codes for DP -Jen,estan poniendo en la mesa,Omission,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,4,0.25
H26,HS 4th/5th,5,NA,132,1,3,NA,8,Production,Prod-17,NA,NA,NA,1,1,NA,comiendo las galletas,DP,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,4,0.25
H26,HS 4th/5th,5,NA,132,1,3,NA,8,Production,Prod-19,NA,1,1,1,1,Cltiic doubled,estan cocinandolo el pescado,NA,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,4,0.25
H26,HS 4th/5th,5,NA,132,1,3,NA,8,Production,Prod-21,NA,NA,NA,1,1,NA,cerrar la puerta,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,4,0.25
H26,HS 4th/5th,5,NA,132,1,3,NA,8,Production,Prod-23,1,1,1,NA,NA,NA,estan jugandolos,NA,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,4,0.25
H26,HS 4th/5th,5,NA,132,1,3,NA,8,Production,Prod-25,NA,NA,NA,1,1,NA,se ponen las mascaraillas,DP,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,0.6738462110111139,HS,4th/5th,4,0.25
H44,HS 4th/5th,5,NA,137,2,6,NA,4,Production,Prod-03,NA,NA,NA,NA,NA,"WHAT DO WE DO HERE? I would say count it as an English production, despite the 'la'. -Jen",romper la balloon,DP,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th,8,0.25
H44,HS 4th/5th,5,NA,137,2,6,NA,4,Production,Prod-05,NA,NA,NA,NA,NA,NA,comer,Omission,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th,8,0.25
H44,HS 4th/5th,5,NA,137,2,6,NA,4,Production,Prod-07,NA,NA,NA,1,1,NA,habla los numeros,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th,8,0.25
H44,HS 4th/5th,5,NA,137,2,6,NA,4,Production,Prod-09,NA,NA,NA,NA,NA,BN,puser jacket,BN,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th,8,0.25
H44,HS 4th/5th,5,NA,137,2,6,NA,4,Production,Prod-11,NA,NA,NA,NA,NA,NA,bañar,Omission,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th,8,0.25
H44,HS 4th/5th,5,NA,137,2,6,NA,4,Production,Prod-13,NA,NA,NA,1,1,NA,atencion para la musica,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th,8,0.25
H44,HS 4th/5th,5,NA,137,2,6,NA,4,Production,Prod-15,NA,NA,NA,1,1,NA,putting los libros,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th,8,0.25
H44,HS 4th/5th,5,NA,137,2,6,NA,4,Production,Prod-17,NA,NA,NA,NA,NA,NA,comer,Omission,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th,8,0.25
H44,HS 4th/5th,5,NA,137,2,6,NA,4,Production,Prod-19,NA,NA,NA,NA,NA,NA,cooking,English,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th,8,0.25
H44,HS 4th/5th,5,NA,137,2,6,NA,4,Production,Prod-21,NA,NA,NA,NA,NA,NA,salir,Omission,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th,8,0.25
H44,HS 4th/5th,5,NA,137,2,6,NA,4,Production,Prod-23,NA,NA,NA,0,1,NA,tocar las instrumentos,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th,8,0.25
H44,HS 4th/5th,5,NA,137,2,6,NA,4,Production,Prod-25,NA,NA,NA,NA,NA,NA,poner,Omission,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,-1.5723078256925953,HS,4th/5th,8,0.25
H45,HS 4th/5th,5,NA,136,4,4,NA,3,Production,Prod-03,NA,NA,NA,NA,NA,english verb,estan breaking it,English,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,-2.133846334868523,HS,4th/5th,8,0.5
