Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Contexts,SPA_Pct,Lang_Group,Verb_Freq_Std,Interface,Timing,Months_at_Start_Std
H64,1,1,HS 7th/8th,7,13,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-19,1,NA,NA,1,1,NA,cocinan el pescado,DP,Articles,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,NA,NA,HS,Placeholder,No,Early,NA
H64,1,1,HS 7th/8th,7,13,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-21,1,NA,NA,1,1,NA,cerrar la puerta,DP,Articles,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,NA,NA,HS,Placeholder,No,Early,NA
H64,1,1,HS 7th/8th,7,13,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-23,1,NA,NA,1,1,Extra a,tocan a los instrumentos,DP,Articles,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,NA,NA,HS,Placeholder,No,Early,NA
H64,1,1,HS 7th/8th,7,13,NA,NA,NA,NA,NA,NA,NA,8,Production,Prod-25,1,NA,NA,1,1,Extra a,se ponen a las mascarillas,DP,Articles,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,NA,NA,HS,Placeholder,No,Early,NA
H65,1,1,HS 7th/8th,7,13,164,NA,NA,NA,2,3,2,8,Production,Prod-03,0,NA,NA,0,0,NA,hacen que explote,DP,Articles,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.4,HS,Placeholder,No,Early,NA
H65,1,1,HS 7th/8th,7,13,164,NA,NA,NA,2,3,2,8,Production,Prod-07,1,NA,NA,1,1,NA,cuentan los numeros,DP,Articles,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.4,HS,Placeholder,No,Early,NA
H65,1,1,HS 7th/8th,7,13,164,NA,NA,NA,2,3,2,8,Production,Prod-13,1,NA,NA,1,1,NA,están escuchando la música,DP,Articles,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.4,HS,Placeholder,No,Early,NA
H65,1,1,HS 7th/8th,7,13,164,NA,NA,NA,2,3,2,8,Production,Prod-15,1,NA,NA,1,1,NA,ponen los libros en la mesa,DP,Articles,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.4,HS,Placeholder,No,Early,NA
H65,1,1,HS 7th/8th,7,13,164,NA,NA,NA,2,3,2,8,Production,Prod-17,1,NA,NA,1,1,NA,se comen las galletas,DP,Articles,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th grade,5,0.4,HS,Placeholder,No,Early,NA
H49,1,1,L2L 2nd,2,8,89,NA,NA,NA,4,5,NA,6,Production,Prod-21,1,NA,NA,1,1,english verb,close la puerta,English,Articles,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,0.6939869413045499,L2L,2nd grade,9,0.4444444444444444,L2L,Placeholder,No,Early,NA
H51,1,1,L2L 2nd,2,8,100,NA,NA,NA,2,6,NA,3,Production,Prod-05,0,NA,NA,0,1,NA,el niño y niñas comer el pizza,DP,Articles,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H51,1,1,L2L 2nd,2,8,100,NA,NA,NA,2,6,NA,3,Production,Prod-07,1,NA,NA,1,0,NA,el  niños se dijo el numeros,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H51,1,1,L2L 2nd,2,8,100,NA,NA,NA,2,6,NA,3,Production,Prod-09,1,NA,NA,1,1,NA,el niñas put on. las chaquetas,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H51,1,1,L2L 2nd,2,8,100,NA,NA,NA,2,6,NA,3,Production,Prod-11,1,NA,NA,1,1,NA,wash el perro,DP,Articles,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H51,1,1,L2L 2nd,2,8,100,NA,NA,NA,2,6,NA,3,Production,Prod-15,1,NA,NA,1,1,NA,los niños tiene los libros,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H51,1,1,L2L 2nd,2,8,100,NA,NA,NA,2,6,NA,3,Production,Prod-17,0,NA,NA,0,1,NA,comer los galletas,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H51,1,1,L2L 2nd,2,8,100,NA,NA,NA,2,6,NA,3,Production,Prod-19,1,NA,NA,1,1,english verb,cooked el pescado,DP,Articles,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H51,1,1,L2L 2nd,2,8,100,NA,NA,NA,2,6,NA,3,Production,Prod-25,1,NA,NA,1,1,NA,los niños use las mascarillas,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H52,1,1,L2L 2nd,2,8,98,NA,NA,NA,0,6,NA,3,Production,Prod-05,1,NA,NA,1,1,NA,comer la pizza,DP,Articles,Feminine,Singular,NA,NA,NA,"German, Russian",No,Yes,Yes,-0.81600662329216,L2L,2nd grade,6,0,L2L,Placeholder,No,Early,NA
H52,1,1,L2L 2nd,2,8,98,NA,NA,NA,0,6,NA,3,Production,Prod-11,1,NA,NA,1,1,NA,esta limpiando el perro,DP,Articles,Masculine,Singular,NA,NA,NA,"German, Russian",No,Yes,Yes,-0.81600662329216,L2L,2nd grade,6,0,L2L,Placeholder,No,Early,NA
H52,1,1,L2L 2nd,2,8,98,NA,NA,NA,0,6,NA,3,Production,Prod-13,1,NA,NA,1,1,NA,esta. escuchar la musica,DP,Articles,Feminine,Singular,NA,NA,NA,"German, Russian",No,Yes,Yes,-0.81600662329216,L2L,2nd grade,6,0,L2L,Placeholder,No,Early,NA
H52,1,1,L2L 2nd,2,8,98,NA,NA,NA,0,6,NA,3,Production,Prod-17,1,NA,NA,1,1,NA,esta. comer las galletas,DP,Articles,Feminine,Plural,NA,NA,NA,"German, Russian",No,Yes,Yes,-0.81600662329216,L2L,2nd grade,6,0,L2L,Placeholder,No,Early,NA
H53,1,1,L2L 2nd,2,8,97,NA,NA,NA,3,4,NA,7,Production,Prod-11,1,NA,NA,1,1,NA,limpiar el perro,DP,Articles,Masculine,Singular,NA,NA,NA,Turkish,Yes,Yes,Yes,1.1973181295034532,L2L,2nd grade,7,0.42857142857142855,L2L,Placeholder,No,Early,NA
H53,1,1,L2L 2nd,2,8,97,NA,NA,NA,3,4,NA,7,Production,Prod-13,1,NA,NA,1,1,NA,escuchan la musica,DP,Articles,Feminine,Singular,NA,NA,NA,Turkish,Yes,Yes,Yes,1.1973181295034532,L2L,2nd grade,7,0.42857142857142855,L2L,Placeholder,No,Early,NA
H53,1,1,L2L 2nd,2,8,97,NA,NA,NA,3,4,NA,7,Production,Prod-17,1,NA,NA,1,1,NA,comer. las. galletas,DP,Articles,Feminine,Plural,NA,NA,NA,Turkish,Yes,Yes,Yes,1.1973181295034532,L2L,2nd grade,7,0.42857142857142855,L2L,Placeholder,No,Early,NA
H55,1,1,L2L 2nd,2,8,102,NA,NA,NA,1,5,NA,3,Production,Prod-13,1,NA,NA,1,1,NA,estan escuchando. la musica,DP,Articles,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H55,1,1,L2L 2nd,2,8,102,NA,NA,NA,1,5,NA,3,Production,Prod-15,1,NA,NA,1,1,english verb,returning los libros,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H55,1,1,L2L 2nd,2,8,102,NA,NA,NA,1,5,NA,3,Production,Prod-21,1,NA,NA,1,1,english verb,opening la puerta,DP,Articles,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H55,1,1,L2L 2nd,2,8,102,NA,NA,NA,1,5,NA,3,Production,Prod-25,1,NA,NA,1,1,english verb,estan putting on las mascraillas,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H57,1,1,L2L 2nd,2,NA,NA,NA,NA,NA,NA,NA,3,4,Production,Prod-09,0,NA,NA,0,1,NA,poner el chaqueta,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,NA,NA,L2L,Placeholder,No,Early,NA
H57,1,1,L2L 2nd,2,NA,NA,NA,NA,NA,NA,NA,3,4,Production,Prod-11,0,NA,NA,0,1,NA,esta en el piscina,DP,Articles,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,NA,NA,L2L,Placeholder,No,Early,NA
H57,1,1,L2L 2nd,2,NA,NA,NA,NA,NA,NA,NA,3,4,Production,Prod-15,1,NA,NA,1,1,NA,necesita poner los libros,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,NA,NA,L2L,Placeholder,No,Early,NA
H57,1,1,L2L 2nd,2,NA,NA,NA,NA,NA,NA,NA,3,4,Production,Prod-17,1,NA,NA,1,1,NA,comiendo las galletas,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,NA,NA,L2L,Placeholder,No,Early,NA
H57,1,1,L2L 2nd,2,NA,NA,NA,NA,NA,NA,NA,3,4,Production,Prod-19,1,NA,NA,1,1,NA,comer el pescado,DP,Articles,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,NA,NA,L2L,Placeholder,No,Early,NA
H57,1,1,L2L 2nd,2,NA,NA,NA,NA,NA,NA,NA,3,4,Production,Prod-23,0,NA,NA,0,1,NA,se juega con el muscia,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,NA,NA,L2L,Placeholder,No,Early,NA
H57,1,1,L2L 2nd,2,NA,NA,NA,NA,NA,NA,NA,3,4,Production,Prod-25,1,NA,NA,1,1,NA,poner las mascaras,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,NA,NA,L2L,Placeholder,No,Early,NA
H59,1,1,L2L 2nd,2,NA,101,NA,NA,NA,1,2,3,3,Production,Prod-05,0,NA,NA,0,1,NA,los niños shop y comer el pizza,DP,Articles,Feminine,Singular,NA,NA,NA,Mandarin,Yes,No,No,-0.81600662329216,L2L,2nd grade,3,0.3333333333333333,L2L,Placeholder,No,Early,NA
H59,1,1,L2L 2nd,2,NA,101,NA,NA,NA,1,2,3,3,Production,Prod-07,1,NA,NA,1,1,English verb,es counting los numeros,English,Articles,Masculine,Plural,NA,NA,NA,Mandarin,Yes,No,No,-0.81600662329216,L2L,2nd grade,3,0.3333333333333333,L2L,Placeholder,No,Early,NA
H59,1,1,L2L 2nd,2,NA,101,NA,NA,NA,1,2,3,3,Production,Prod-11,1,NA,NA,1,1,English verb,es niños wash el perro,English,Articles,Masculine,Singular,NA,NA,NA,Mandarin,Yes,No,No,-0.81600662329216,L2L,2nd grade,3,0.3333333333333333,L2L,Placeholder,No,Early,NA
H59,1,1,L2L 2nd,2,NA,101,NA,NA,NA,1,2,3,3,Production,Prod-13,1,NA,NA,1,1,NA,es niños listen a la musica,English,Articles,Feminine,Singular,NA,NA,NA,Mandarin,Yes,No,No,-0.81600662329216,L2L,2nd grade,3,0.3333333333333333,L2L,Placeholder,No,Early,NA
H59,1,1,L2L 2nd,2,NA,101,NA,NA,NA,1,2,3,3,Production,Prod-19,1,NA,NA,1,1,English verb,es niños cook el pez,English,Articles,Masculine,Singular,NA,NA,NA,Mandarin,Yes,No,No,-0.81600662329216,L2L,2nd grade,3,0.3333333333333333,L2L,Placeholder,No,Early,NA
H59,1,1,L2L 2nd,2,NA,101,NA,NA,NA,1,2,3,3,Production,Prod-25,1,NA,NA,1,1,NA,e. niños tienen unas mascarillas,DP,Articles,Feminine,Plural,NA,NA,NA,Mandarin,Yes,No,No,-0.81600662329216,L2L,2nd grade,3,0.3333333333333333,L2L,Placeholder,No,Early,NA
H60,1,1,L2L 2nd,2,NA,101,NA,NA,NA,2,5,2,8,Production,Prod-05,0,NA,NA,0,1,NA,los niños eat el pizza,English,Articles,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,1.7006493177023565,L2L,2nd grade,7,0.2857142857142857,L2L,Placeholder,No,Early,NA
H60,1,1,L2L 2nd,2,NA,101,NA,NA,NA,2,5,2,8,Production,Prod-11,0,NA,NA,0,1,NA,el .. poner esto en el ?,DP,Articles,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,1.7006493177023565,L2L,2nd grade,7,0.2857142857142857,L2L,Placeholder,No,Early,NA
H60,1,1,L2L 2nd,2,NA,101,NA,NA,NA,2,5,2,8,Production,Prod-15,1,NA,NA,1,1,NA,los niños ponen los libros,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,1.7006493177023565,L2L,2nd grade,7,0.2857142857142857,L2L,Placeholder,No,Early,NA
H60,1,1,L2L 2nd,2,NA,101,NA,NA,NA,2,5,2,8,Production,Prod-17,0,NA,NA,0,0,NA,comen el galletas,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,1.7006493177023565,L2L,2nd grade,7,0.2857142857142857,L2L,Placeholder,No,Early,NA
H60,1,1,L2L 2nd,2,NA,101,NA,NA,NA,2,5,2,8,Production,Prod-19,1,NA,NA,1,1,NA,is cooking el pescado,English,Articles,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,1.7006493177023565,L2L,2nd grade,7,0.2857142857142857,L2L,Placeholder,No,Early,NA
H60,1,1,L2L 2nd,2,NA,101,NA,NA,NA,2,5,2,8,Production,Prod-21,0,NA,NA,0,1,NA,"els niños shut el door, el puerta",English,Articles,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,1.7006493177023565,L2L,2nd grade,7,0.2857142857142857,L2L,Placeholder,No,Early,NA
H60,1,1,L2L 2nd,2,NA,101,NA,NA,NA,2,5,2,8,Production,Prod-23,1,NA,NA,1,1,NA,se playing los instrumentos,English,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,1.7006493177023565,L2L,2nd grade,7,0.2857142857142857,L2L,Placeholder,No,Early,NA
H61,1,1,L2L 2nd,2,NA,103,NA,NA,NA,2,6,NA,4,Production,Prod-05,1,NA,NA,1,1,NA,el niños comer la pizza,DP,Articles,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H61,1,1,L2L 2nd,2,NA,103,NA,NA,NA,2,6,NA,4,Production,Prod-07,1,NA,NA,1,0,English,el niños count el numeros,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H61,1,1,L2L 2nd,2,NA,103,NA,NA,NA,2,6,NA,4,Production,Prod-09,1,NA,NA,1,1,NA,el niños limpiar las chaquetas,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H61,1,1,L2L 2nd,2,NA,103,NA,NA,NA,2,6,NA,4,Production,Prod-11,0,NA,NA,0,1,NA,los niños lavar la perro,DP,Articles,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H61,1,1,L2L 2nd,2,NA,103,NA,NA,NA,2,6,NA,4,Production,Prod-15,1,NA,NA,1,1,NA,el niños limpiar los libros,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H61,1,1,L2L 2nd,2,NA,103,NA,NA,NA,2,6,NA,4,Production,Prod-17,0,NA,NA,0,0,NA,niños comer,Omission,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H61,1,1,L2L 2nd,2,NA,103,NA,NA,NA,2,6,NA,4,Production,Prod-19,0,NA,NA,0,1,NA,el niño cook la pez,DP,Articles,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H61,1,1,L2L 2nd,2,NA,103,NA,NA,NA,2,6,NA,4,Production,Prod-21,0,NA,NA,0,1,NA,el niño shut el puerta,DP,Articles,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H61,1,1,L2L 2nd,2,NA,103,NA,NA,NA,2,6,NA,4,Production,Prod-23,1,NA,NA,1,1,NA,los niños juega con los instrumentos,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H61,1,1,L2L 2nd,2,NA,103,NA,NA,NA,2,6,NA,4,Production,Prod-25,1,NA,NA,1,1,English,el niños ponerse las masks,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.3126754350932567,L2L,2nd grade,8,0.25,L2L,Placeholder,No,Early,NA
H62,1,1,L2L 2nd,2,NA,92,NA,NA,NA,1,5,3,3,Production,Prod-05,1,NA,NA,1,1,NA,están comiendo la pizza,DP,Articles,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H62,1,1,L2L 2nd,2,NA,92,NA,NA,NA,1,5,3,3,Production,Prod-07,1,NA,NA,1,1,English,ella está counting los numeros,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H62,1,1,L2L 2nd,2,NA,92,NA,NA,NA,1,5,3,3,Production,Prod-09,1,NA,NA,1,1,NA,están poniendo la chaqueta,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H62,1,1,L2L 2nd,2,NA,92,NA,NA,NA,1,5,3,3,Production,Prod-11,1,NA,NA,1,1,NA,están limpiando el perro,DP,Articles,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H62,1,1,L2L 2nd,2,NA,92,NA,NA,NA,1,5,3,3,Production,Prod-13,1,NA,NA,1,1,NA,están escuchando a la música,DP,Articles,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H62,1,1,L2L 2nd,2,NA,92,NA,NA,NA,1,5,3,3,Production,Prod-15,1,NA,NA,1,1,NA,poniendo los libros en la mesa,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H62,1,1,L2L 2nd,2,NA,92,NA,NA,NA,1,5,3,3,Production,Prod-17,1,NA,NA,1,1,NA,buscar las galletas y comer las galletas,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H62,1,1,L2L 2nd,2,NA,92,NA,NA,NA,1,5,3,3,Production,Prod-19,1,NA,NA,1,1,NA,ella está cocinando el pescado,DP,Articles,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H62,1,1,L2L 2nd,2,NA,92,NA,NA,NA,1,5,3,3,Production,Prod-21,1,NA,NA,1,1,NA,están cerrando la puerta,DP,Articles,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H62,1,1,L2L 2nd,2,NA,92,NA,NA,NA,1,5,3,3,Production,Prod-25,1,NA,NA,1,1,NA,están poniendo las mascarillas,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H68,1,1,L2L 2nd,2,7,94,NA,NA,NA,1,2,2,3,Production,Prod-15,0,NA,NA,0,1,NA,ponen una libro,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-0.81600662329216,L2L,2nd grade,3,0.3333333333333333,L2L,Placeholder,No,Early,NA
H71,1,1,L2L 2nd,2,7,94,NA,NA,NA,1,4,2,7,Production,Prod-07,1,NA,NA,1,1,NA,son contando los numeros,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,1.1973181295034532,L2L,2nd grade,5,0.2,L2L,Placeholder,No,Early,NA
H71,1,1,L2L 2nd,2,7,94,NA,NA,NA,1,4,2,7,Production,Prod-09,1,NA,NA,1,1,NA,quitaining los chaq.,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,1.1973181295034532,L2L,2nd grade,5,0.2,L2L,Placeholder,No,Early,NA
H01,1,1,L2L 4th/5th,5,NA,129,NA,NA,NA,1,5,NA,3,Production,Prod-03,1,NA,NA,1,1,NA,están romper el globo,DP,Articles,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-2.3076123296628386,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H01,1,1,L2L 4th/5th,5,NA,129,NA,NA,NA,1,5,NA,3,Production,Prod-07,1,NA,NA,1,1,NA,contar los números,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-2.3076123296628386,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H01,1,1,L2L 4th/5th,5,NA,129,NA,NA,NA,1,5,NA,3,Production,Prod-09,0,NA,NA,0,1,NA,quitar los chaquetas,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-2.3076123296628386,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H01,1,1,L2L 4th/5th,5,NA,129,NA,NA,NA,1,5,NA,3,Production,Prod-11,1,NA,NA,1,1,NA,los niños limpiar el perro,DP,Articles,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-2.3076123296628386,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H01,1,1,L2L 4th/5th,5,NA,129,NA,NA,NA,1,5,NA,3,Production,Prod-13,1,NA,NA,1,1,NA,escuchar la música,DP,Articles,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-2.3076123296628386,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H01,1,1,L2L 4th/5th,5,NA,129,NA,NA,NA,1,5,NA,3,Production,Prod-17,1,NA,NA,1,1,NA,comer las galletas,DP,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-2.3076123296628386,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H01,1,1,L2L 4th/5th,5,NA,129,NA,NA,NA,1,5,NA,3,Production,Prod-19,1,NA,NA,1,1,NA,están cocinar el pescado,DP,Articles,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-2.3076123296628386,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H01,1,1,L2L 4th/5th,5,NA,129,NA,NA,NA,1,5,NA,3,Production,Prod-21,1,NA,NA,1,1,NA,cerrar la puerta,DP,Articles,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,-2.3076123296628386,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H01,1,1,L2L 4th/5th,5,NA,129,NA,NA,NA,1,5,NA,3,Production,Prod-23,1,NA,NA,1,1,NA,hacer música con los instrumentos,DP,Articles,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-2.3076123296628386,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H01,1,1,L2L 4th/5th,5,NA,129,NA,NA,NA,1,5,NA,3,Production,Prod-25,1,NA,NA,1,1,NA,ponerlas,NA,Articles,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,-2.3076123296628386,L2L,4th/5th grade,6,0.16666666666666666,L2L,Placeholder,No,Early,NA
H18,1,1,L2L 4th/5th,5,10,130,NA,NA,NA,3,4,NA,8,Production,Prod-23,1,NA,NA,1,1,NA,están tocando los instrumentos,DP,Articles,Masculine,Plural,NA,NA,NA,"Russian, Lithuanian",No,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,L2L,Placeholder,No,Early,NA
H19,1,1,L2L 4th/5th,5,10,129,NA,NA,NA,2,5,NA,4,Production,Prod-03,1,NA,NA,1,1,NA,popped el balón,DP,Articles,Masculine,Singular,NA,NA,NA,Russian,No,Yes,Yes,-1.7093424664169177,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,No,Early,NA
H19,1,1,L2L 4th/5th,5,10,129,NA,NA,NA,2,5,NA,4,Production,Prod-05,0,NA,NA,0,1,NA,comen el pizza,DP,Articles,Feminine,Singular,NA,NA,NA,Russian,No,Yes,Yes,-1.7093424664169177,L2L,4th/5th grade,7,0.2857142857142857,L2L,Placeholder,No,Early,NA
