Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-06,0,,,,,,,,Subjunctive,,,hacer,2726954,Irregular
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-14,0,,,,,,,,Subjunctive,,,ir,603647,Irregular
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-16,1,,,,,,,,DOM,Masculine,,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-18,0,,,,,,,,Subjunctive,,,abrir,143932,Regular
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-22,0,,,,,,,,Subjunctive,,,poner,514285,Irregular
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-25,1,,,,,,,,Clitic,Feminine,Plural,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-26,1,,,,,,,,Subjunctive,,,escribir,265684,Regular
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-27,0,,,,,,,,DOM,Feminine,Singular,,,
H47,1,2,Heritage,5,8,99,,,,2,6,,8,Heritage Spanish,,,,Forced Choice,FCT-28,0,,,,,,,,Subjunctive,,,salir,334324,Irregular
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-01,1,,,,,,,,DOM,Masculine,,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-15,0,,,,,,,,Clitic,Masculine,Plural,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-16,1,,,,,,,,DOM,Masculine,,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-17,0,,,,,,,,Clitic,Feminine,Plural,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-23,0,,,,,,,,Clitic,Masculine,Plural,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-25,1,,,,,,,,Clitic,Feminine,Plural,,,
H48,1,1,Heritage,2,8,100,,,,1,4,,8,Heritage Spanish,,,,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-01,1,,,,,,,,DOM,Masculine,,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-04,0,,,,,,,,DOM,Feminine,Singular,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-07,0,,,,,,,,Clitic,Masculine,Plural,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-12,0,,,,,,,,DOM,Feminine,Singular,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-16,1,,,,,,,,DOM,Masculine,,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-17,0,,,,,,,,Clitic,Feminine,Plural,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-21,0,,,,,,,,Clitic,Feminine,Singular,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,
H49,1,1,L2,2,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-27,0,,,,,,,,DOM,Feminine,Singular,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-02,0,,,,,,,,Subjunctive,,,ver,1611795,Irregular
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-06,0,,,,,,,,Subjunctive,,,hacer,2726954,Irregular
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-07,0,,,,,,,,Clitic,Masculine,Plural,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-10,1,,,,,,,,Subjunctive,,,comer,213756,Regular
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-14,0,,,,,,,,Subjunctive,,,ir,603647,Irregular
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-15,0,,,,,,,,Clitic,Masculine,Plural,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-16,1,,,,,,,,DOM,Masculine,,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-17,0,,,,,,,,Clitic,Feminine,Plural,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-18,0,,,,,,,,Subjunctive,,,abrir,143932,Regular
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-26,1,,,,,,,,Subjunctive,,,escribir,265684,Regular
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,
H49,1,2,L2,5,8,89,,,,4,5,,6,L2 learner,L2,L2,L2,Forced Choice,FCT-28,0,,,,,,,,Subjunctive,,,salir,334324,Irregular
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-04,0,,,,,,,,DOM,Feminine,Singular,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-11,0,,,,,,,,Clitic,Masculine,Singular,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-12,0,,,,,,,,DOM,Feminine,Singular,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-13,0,,,,,,,,Clitic,Feminine,Singular,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-16,0,,,,,,,,DOM,Masculine,,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-17,0,,,,,,,,Clitic,Feminine,Plural,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-20,0,,,,,,,,DOM,Feminine,Singular,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-23,0,,,,,,,,Clitic,Masculine,Plural,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,
H50,1,1,Heritage,2,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-02,0,,,,,,,,Subjunctive,,,ver,1611795,Irregular
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-06,0,,,,,,,,Subjunctive,,,hacer,2726954,Irregular
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-07,0,,,,,,,,Clitic,Masculine,Plural,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-10,1,,,,,,,,Subjunctive,,,comer,213756,Regular
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-14,0,,,,,,,,Subjunctive,,,ir,603647,Irregular
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-15,0,,,,,,,,Clitic,Masculine,Plural,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-16,1,,,,,,,,DOM,Masculine,,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-17,0,,,,,,,,Clitic,Feminine,Plural,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-18,0,,,,,,,,Subjunctive,,,abrir,143932,Regular
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-26,1,,,,,,,,Subjunctive,,,escribir,265684,Regular
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,
H50,1,2,Heritage,5,8,96,,,,3,3,,3,Heritage Spanish,,,,Forced Choice,FCT-28,0,,,,,,,,Subjunctive,,,salir,334324,Irregular
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-01,1,,,,,,,,DOM,Masculine,,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-04,0,,,,,,,,DOM,Feminine,Singular,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-05,1,,,,,,,,Clitic,Feminine,Singular,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-16,1,,,,,,,,DOM,Masculine,,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-20,0,,,,,,,,DOM,Feminine,Singular,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-25,1,,,,,,,,Clitic,Feminine,Plural,,,
H51,1,1,L2,2,8,100,,,,2,6,,3,L2 learner,L2,L2,L2,Forced Choice,FCT-27,0,,,,,,,,DOM,Feminine,Singular,,,
H52,1,1,L2,2,8,98,,,,0,6,,3,"German, Russian",No,Yes,Yes,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,
H52,1,1,L2,2,8,98,,,,0,6,,3,"German, Russian",No,Yes,Yes,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,
H52,1,1,L2,2,8,98,,,,0,6,,3,"German, Russian",No,Yes,Yes,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,
H52,1,1,L2,2,8,98,,,,0,6,,3,"German, Russian",No,Yes,Yes,Forced Choice,FCT-05,1,,,,,,,,Clitic,Feminine,Singular,,,
H52,1,1,L2,2,8,98,,,,0,6,,3,"German, Russian",No,Yes,Yes,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,
H52,1,1,L2,2,8,98,,,,0,6,,3,"German, Russian",No,Yes,Yes,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,
H52,1,1,L2,2,8,98,,,,0,6,,3,"German, Russian",No,Yes,Yes,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,
H52,1,1,L2,2,8,98,,,,0,6,,3,"German, Russian",No,Yes,Yes,Forced Choice,FCT-11,0,,,,,,,,Clitic,Masculine,Singular,,,
H52,1,1,L2,2,8,98,,,,0,6,,3,"German, Russian",No,Yes,Yes,Forced Choice,FCT-12,0,,,,,,,,DOM,Feminine,Singular,,,
H52,1,1,L2,2,8,98,,,,0,6,,3,"German, Russian",No,Yes,Yes,Forced Choice,FCT-13,0,,,,,,,,Clitic,Feminine,Singular,,,
H52,1,1,L2,2,8,98,,,,0,6,,3,"German, Russian",No,Yes,Yes,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,
H52,1,1,L2,2,8,98,,,,0,6,,3,"German, Russian",No,Yes,Yes,Forced Choice,FCT-16,1,,,,,,,,DOM,Masculine,,,,
