Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type
H56,1,1,L2,2,8,53,,,,3,6,,3,"Gujarathi, French, Malayalam",Yes,Yes,Yes,Production,Prod-11,,,,,,english verb,giving him a bath,English,Clitic,Masculine,Singular,,,
H56,1,1,L2,2,8,53,,,,3,6,,3,"Gujarathi, French, Malayalam",Yes,Yes,Yes,Production,Prod-12,0,,,,,,,Omission,DOM,Masculine,Singular,,,
H56,1,1,L2,2,8,53,,,,3,6,,3,"Gujarathi, French, Malayalam",Yes,Yes,Yes,Production,Prod-13,,,,,,,not sure,English,Clitic,Feminine,Singular,,,
H56,1,1,L2,2,8,53,,,,3,6,,3,"Gujarathi, French, Malayalam",Yes,Yes,Yes,Production,Prod-15,,,,,,english verb,putting on shelves,English,Clitic,Masculine,Plural,,,
H56,1,1,L2,2,8,53,,,,3,6,,3,"Gujarathi, French, Malayalam",Yes,Yes,Yes,Production,Prod-16,0,,,,,,,Omission,DOM,Masculine,Singular,,,
H56,1,1,L2,2,8,53,,,,3,6,,3,"Gujarathi, French, Malayalam",Yes,Yes,Yes,Production,Prod-17,,,,,,,comer,Omission,Clitic,Feminine,Plural,,,
H56,1,1,L2,2,8,53,,,,3,6,,3,"Gujarathi, French, Malayalam",Yes,Yes,Yes,Production,Prod-19,,,,,,english verb,heating it,English,Clitic,Masculine,Singular,,,
H56,1,1,L2,2,8,53,,,,3,6,,3,"Gujarathi, French, Malayalam",Yes,Yes,Yes,Production,Prod-20,0,,,,,,,Omission,DOM,Feminine,Singular,,,
H56,1,1,L2,2,8,53,,,,3,6,,3,"Gujarathi, French, Malayalam",Yes,Yes,Yes,Production,Prod-21,,,,,,english verb,choosing it,English,Clitic,Feminine,Singular,,,
H56,1,1,L2,2,8,53,,,,3,6,,3,"Gujarathi, French, Malayalam",Yes,Yes,Yes,Production,Prod-23,,,,,,english verb,they're playing,English,Clitic,Masculine,Plural,,,
H56,1,1,L2,2,8,53,,,,3,6,,3,"Gujarathi, French, Malayalam",Yes,Yes,Yes,Production,Prod-24,0,,,,,,,Omission,DOM,Feminine,Plural,,,
H56,1,1,L2,2,8,53,,,,3,6,,3,"Gujarathi, French, Malayalam",Yes,Yes,Yes,Production,Prod-25,,,,,,english verb,putting it on,English,Clitic,Feminine,Plural,,,
H56,1,1,L2,2,8,53,,,,3,6,,3,"Gujarathi, French, Malayalam",Yes,Yes,Yes,Production,Prod-27,0,,,,,,,Omission,DOM,Feminine,Plural,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-01,1,,,,,,,,DOM,Masculine,Singular,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-03,,,,,,what is Other?,se boom,Other,Clitic,Masculine,Singular,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-04,1,,,,,,,Omission,DOM,Masculine,Singular,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-05,,,,,,,esta comiendo pizza,BN,Clitic,Feminine,Singular,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-07,,,,,,,esta contando numeros,BN,Clitic,Masculine,Plural,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-08,0,,,,,,,Omission,DOM,Feminine,Singular,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-09,,,,0,1,,poner el chaqueta,DP,Clitic,Feminine,Plural,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-11,,,,0,1,,esta en el piscina,DP,Clitic,Masculine,Singular,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-12,0,,,,,,,Omission,DOM,Masculine,Singular,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-13,1,1,0,,,,esta escuchandolas,,Clitic,Feminine,Singular,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-15,,,,1,1,,necesita poner los libros,DP,Clitic,Masculine,Plural,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-16,0,,,,,,,Omission,DOM,Masculine,Singular,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-17,,,,1,1,,comiendo las galletas,DP,Clitic,Feminine,Plural,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-19,,,,1,1,,comer el pescado,DP,Clitic,Masculine,Singular,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-20,1,,,,,,,,DOM,Feminine,Singular,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-21,,,,,,WHAT IS Other?,se boom,Other,Clitic,Feminine,Singular,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-23,,,,0,1,,se juega con el muscia,DP,Clitic,Masculine,Plural,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-24,,,,,,,,Other,DOM,Feminine,Plural,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-25,,,,1,1,,poner las mascaras,DP,Clitic,Feminine,Plural,,,
H57,1,1,L2,2,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-27,,,,,,,,,DOM,Feminine,Plural,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-01,0,,,,,,se puede ver un niño,Omission,DOM,Masculine,Singular,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-02,0,,,,,,que escribir,Infinitive,Subjunctive,,,escribir,265684,Regular
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-03,,,,1,1,,boom…se explota el balón,DP,Clitic,Masculine,Singular,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-04,0,,,,,,su niño,,DOM,Masculine,Singular,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-05,,,,0,1,,cortando el pizza,Gender,Clitic,Feminine,Singular,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-06,0,,,,,,se tiene ejercicio,Indicative,Subjunctive,,,hacer,2726954,Irregular
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-07,,,,1,1,,están contando en orden los números,DP,Clitic,Masculine,Plural,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-08,1,,,,,,puede ver a su niña,,DOM,Feminine,Singular,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-09,,,,,,,tomando sus chaquetas,Possessive,Clitic,Feminine,Plural,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-10,0,,,,,,que abrir la puerta,Indicative,Subjunctive,,,abrir,143932,Regular
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-11,,,,1,1,,lavando el perro,DP,Clitic,Masculine,Singular,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-12,1,,,,,,puede ver a su guardador,,DOM,Masculine,Singular,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-13,,,,,,,escuchando a su música,Possessive,Clitic,Feminine,Singular,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-14,,,,,,,se quiere salir,Querer + infinitive,Subjunctive,,,ir,603647,Irregular
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-15,,1,0,,,,poniéndolo,Number,Clitic,Masculine,Plural,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-16,1,,,,,,puede ver a su bebé,,DOM,Masculine,Singular,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-17,,,,,,,quieren algo delicioso,Grammatical alternative,Clitic,Feminine,Plural,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-18,0,,,,,,se comen a su sopa,Indicative,Subjunctive,,,comer,213756,Regular
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-19,,,,1,1,,cocinando el pescado,DP,Clitic,Masculine,Singular,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-20,1,,,,,,se puede ver a un niña,,DOM,Feminine,Singular,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-21,,,,1,1,,se cierran la puerta,DP,Clitic,Feminine,Singular,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-22,1,,,,,,se ponga los chaquetas,,Subjunctive,,,poner,514285,Irregular
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-23,,,,1,1,,jugando los instrumentos,DP,Clitic,Masculine,Plural,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-24,1,,,,,,puede ver a sus amigas,,DOM,Feminine,Plural,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-25,,,,1,1,,poniendo las mascarillas,DP,Clitic,Feminine,Plural,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-26,0,,,,,,se ve a televisión,Indicative,Subjunctive,,,ver,1611795,Irregular
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-27,1,,,,,,se puede ver a sus amigas,,DOM,Feminine,Plural,,,
H57,1,2,L2,5,,102,,,,,,3,4,L2 learner,L2,L2,L2,Production,Prod-28,0,,,,,,hay sol,Indicative,Subjunctive,,,salir,334324,Irregular
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-01,1,,,,,,,,DOM,Masculine,Singular,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-03,1,,,,,,,,Clitic,Masculine,Singular,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-04,1,,,,,,,,DOM,Masculine,Singular,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-05,1,1,1,,,,lo cortan y comerla,Gender,Clitic,Feminine,Singular,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-07,0,,,,,,contando,Omission,Clitic,Masculine,Plural,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-08,0,,,,,,,Omission,DOM,Feminine,Singular,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-09,1,1,0,,,,estan poniendosela,Number,Clitic,Feminine,Plural,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-11,0,,,1,1,,estan dando un baño,DP,Clitic,Masculine,Singular,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-12,1,,,,,,,,DOM,Masculine,Singular,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-13,0,,,,,,oyendo,Omission,Clitic,Feminine,Singular,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-15,,,,1,0,,estan poniendo los libro,DP,Clitic,Masculine,Plural,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-16,1,,,,,,,,DOM,Masculine,Singular,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-17,,,,1,1,,estan comiendo las galletas,DP,Clitic,Feminine,Plural,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-19,1,1,1,,,,van a comerselo,,Clitic,Masculine,Singular,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-20,1,,,,,,,,DOM,Feminine,Singular,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-21,1,0,1,,,,cerrandolo,Gender,Clitic,Feminine,Singular,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-23,,,,,,,estan haciendo musica,BN,Clitic,Masculine,Plural,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-24,1,,,,,,,,DOM,Feminine,Plural,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-25,1,1,0,,,,poniendosela,Number,Clitic,Feminine,Plural,,,
H58,1,1,Heritage,2,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-27,1,,,,,,,,DOM,Feminine,Plural,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-01,1,,,,,,a su hijo,,DOM,Masculine,Singular,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-02,0,,,,,,escriben,Indicative,Subjunctive,,,escribir,265684,Regular
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-03,,1,1,,,,lo están rompiendo,,Clitic,Masculine,Singular,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-04,1,,,,,,ve al hijo,,DOM,Masculine,Singular,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-05,,0,1,,,,lo está comiendo,Gender,Clitic,Feminine,Singular,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-06,0,,,,,,los cogen ejercicio,Indicative,Subjunctive,,,hacer,2726954,Irregular
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-07,,,,1,1,,están contando los números,DP,Clitic,Masculine,Plural,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-08,1,,,,,,ve a su grand…,,DOM,Feminine,Singular,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-09,,0,1,,,,los tienen y los están sacando,Gender,Clitic,Feminine,Plural,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-10,1,,,,,,que los padres dejen la puerta abierta**,,Subjunctive,,,abrir,143932,Regular
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-11,,,,1,1,,están bañanao el perro,DP,Clitic,Masculine,Singular,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-12,1,,,,,,ve a su dueño,,DOM,Masculine,Singular,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-13,,,,1,1,,están escuchando la música,DP,Clitic,Feminine,Singular,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-14,,,,,,,quieren salir,Querer + infinitive,Subjunctive,,,ir,603647,Irregular
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-15,,,,1,1,,cogiendo los libros,DP,Clitic,Masculine,Plural,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-16,1,,,,,,está bañando a su bebé,,DOM,Masculine,Singular,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-17,,0,1,,,,los está comiendo,Gender,Clitic,Feminine,Plural,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-18,1,,,,,,que coman su comida,,Subjunctive,,,comer,213756,Regular
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-19,,1,1,,,,lo está cocinando,,Clitic,Masculine,Singular,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-20,1,,,,,,ve a la niña asustada,,DOM,Feminine,Singular,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-21,,,,1,1,,están cerrando la puerta,DP,Clitic,Feminine,Singular,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-22,1,,,,,,que los niños se pongan,,Subjunctive,,,poner,514285,Irregular
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-23,,,,1,1,,están tocando los instrumentos,DP,Clitic,Masculine,Plural,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-24,1,,,,,,ve a los niñas,,DOM,Feminine,Plural,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-25,,,,1,1,,poniéndose las mascarillas,DP,Clitic,Feminine,Plural,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-26,1,,,,,,que sus amigos vean la TV,,Subjunctive,,,ver,1611795,Irregular
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-27,1,,,,,,a sus niñas,,DOM,Feminine,Plural,,,
H58,1,2,Heritage,5,,95,,,,4,5,2,8,Heritage Spanish,,,,Production,Prod-28,1,,,,,,esté soleado,,Subjunctive,,,salir,334324,Irregular
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-01,0,,,,,,,Omission,DOM,Masculine,Singular,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-03,,,,,,English verb,es un globo that popped,English,Clitic,Masculine,Singular,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-04,0,,,,,,,Omission,DOM,Masculine,Singular,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-05,,,,0,1,,los niños shop y comer el pizza,DP,Clitic,Feminine,Singular,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-07,,,,1,1,English verb,es counting los numeros,English,Clitic,Masculine,Plural,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-08,1,,,,,,,Omission,DOM,Feminine,Singular,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-09,,,,,,,"es chaquetas, es un take off",English,Clitic,Feminine,Plural,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-11,,,,1,1,English verb,es niños wash el perro,English,Clitic,Masculine,Singular,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-12,0,,,,,,,Omission,DOM,Masculine,Singular,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-13,,,,1,1,,es niños listen a la musica,English,Clitic,Feminine,Singular,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-15,,,,,,,e niños leave los libros,English,Clitic,Masculine,Plural,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-16,0,,,,,,,Omission,DOM,Masculine,Singular,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-17,,,,,,BN,es niños comer galletas,BN,Clitic,Feminine,Plural,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-19,,,,1,1,English verb,es niños cook el pez,English,Clitic,Masculine,Singular,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-20,1,,,,,,,Omission,DOM,Feminine,Singular,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-21,,,,,,,es niños open door,English,Clitic,Feminine,Singular,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-23,,,,,,,la niños play musica en instruments,English,Clitic,Masculine,Plural,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-24,0,,,,,,,Omission,DOM,Feminine,Plural,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-25,,,,1,1,,e. niños tienen unas mascarillas,DP,Clitic,Feminine,Plural,,,
H59,1,1,L2,2,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-27,0,,,,,,,Omission,DOM,Feminine,Plural,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-01,,,,,,,es el papá del niño,Unrelated,DOM,Masculine,Singular,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-02,0,,,,,,escribir,Infinitive,Subjunctive,,,escribir,265684,Regular
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-03,,,,0,1,,usan un cosa con comper el objeto,Gender,Clitic,Masculine,Singular,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-04,0,,,,,,yo vi con la mamá,Alternative preposition,DOM,Masculine,Singular,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-05,,,,1,1,,es comer la pizza,DP,Clitic,Feminine,Singular,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-06,0,,,,,,uno es jugar,Indicative,Subjunctive,,,hacer,2726954,Irregular
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-07,,,,1,1,,es jugar con los números,DP,Clitic,Masculine,Plural,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-08,,,,,,,es jugar,Unrelated,DOM,Feminine,Singular,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-09,,,,1,1,,take off la chaqueta,DP,Clitic,Feminine,Plural,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-10,,,,,,,open la puerta,Codeswitched,Subjunctive,,,abrir,143932,Regular
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-11,,,,0,1,,ayudan la perro,Gender,Clitic,Masculine,Singular,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-12,,,,,,,es jugar con el niño,Unrelated,DOM,Masculine,Singular,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-13,,,,1,1,,escuchan con la música,DP,Clitic,Feminine,Singular,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-14,0,,,,,,fui,Preterit,Subjunctive,,,ir,603647,Irregular
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-15,,,,1,1,,put down los libros,DP,Clitic,Masculine,Plural,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-16,0,,,,,,yo ve la mamá,Omission,DOM,Masculine,Singular,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-17,,,,1,1,,es comer las galletas,DP,Clitic,Feminine,Plural,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-18,0,,,,,,cocinar las comida,Infinitive,Subjunctive,,,comer,213756,Regular
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-19,,,,0,0,,cocinar las pescado,Gender + number,Clitic,Masculine,Singular,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-20,,,,,,,es muy mal,Unrelated,DOM,Feminine,Singular,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-21,,,,1,1,,abrir la puerta,DP,Clitic,Feminine,Singular,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-22,,,,,,,take off los chaqueta,Codeswitched,Subjunctive,,,poner,514285,Irregular
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-23,,,,1,1,,es jugar con los instrumentos,DP,Clitic,Masculine,Plural,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-24,,,,,,,es jugar por los niños,Unrelated,DOM,Feminine,Plural,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-25,,,,1,1,,abrir la mascarilla,DP,Clitic,Feminine,Plural,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-26,0,,,,,,viste el tele,Preterit,Subjunctive,,,ver,1611795,Irregular
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-27,,,,,,,es escuchar con ella,Unrelated,DOM,Feminine,Plural,,,
H59,1,2,L2,5,,101,,,,1,2,3,3,Mandarin,Yes,No,No,Production,Prod-28,0,,,,,,el sol,No verb,Subjunctive,,,salir,334324,Irregular
H60,1,1,L2,2,,101,,,,2,5,2,8,L2 learner,L2,L2,L2,Production,Prod-01,0,,,,,,,English,DOM,Masculine,Singular,,,
H60,1,1,L2,2,,101,,,,2,5,2,8,L2 learner,L2,L2,L2,Production,Prod-03,,,,,,,los niños pop con un pin,English,Clitic,Masculine,Singular,,,
H60,1,1,L2,2,,101,,,,2,5,2,8,L2 learner,L2,L2,L2,Production,Prod-04,0,,,,,,,Omission,DOM,Masculine,Singular,,,
H60,1,1,L2,2,,101,,,,2,5,2,8,L2 learner,L2,L2,L2,Production,Prod-05,,,,0,1,,los niños eat el pizza,English,Clitic,Feminine,Singular,,,
H60,1,1,L2,2,,101,,,,2,5,2,8,L2 learner,L2,L2,L2,Production,Prod-07,,,,,,NO DETERMINER!,esta los niños contar numeros,BN,Clitic,Masculine,Plural,,,
H60,1,1,L2,2,,101,,,,2,5,2,8,L2 learner,L2,L2,L2,Production,Prod-08,0,,,,,,,Omission,DOM,Feminine,Singular,,,
