Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Speaker_Group,Age_Group,Accuracy_Combined,Timing,Interface,Contexts,Study_Age,Months_at_Testing,SPA_Pct,Verb_Freq_Std,BESA_Std,Months_at_Start_Std
H69,1,1,HS 2nd,2,8,-1.2928551846845018,NA,NA,NA,5,4,2,8,Production,Prod-27,0,NA,NA,NA,NA,NA,NA,Omission,DOM,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,0,Early,Yes,9,0,-1.2928551846845018,0.5555555555555556,NA,0.6822680503847559,-1.2928551846844774
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-01,0,NA,NA,NA,NA,NA,NA,Omission,DOM,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,0,Early,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-03,1,1,1,NA,NA,NA,lo están rompiendo,NA,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,1,Late,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-04,0,NA,NA,NA,NA,NA,NA,Omission,DOM,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,0,Early,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-05,0,0,1,NA,NA,NA,lo cortan y comen la pizza,Gender,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,0,Late,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-07,1,1,1,NA,NA,NA,los están contando,NA,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,1,Late,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-08,0,NA,NA,NA,NA,NA,NA,Omission,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,0,Early,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-09,1,1,1,NA,NA,NA,se las quitan,NA,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,1,Late,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-11,1,1,1,NA,NA,NA,lo están lavando,NA,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,1,Late,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-12,0,NA,NA,NA,NA,NA,NA,Omission,DOM,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,0,Early,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-13,NA,NA,NA,NA,NA,NA,están escuchando la música,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,NA,Late,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-15,NA,NA,NA,1,1,NA,están poniendo los libros en la mesa,DP,Article,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,1,Early,No,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-16,0,NA,NA,NA,NA,NA,NA,Omission,DOM,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,0,Early,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-17,1,1,1,NA,NA,NA,están comiendolas,NA,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,1,Late,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-19,NA,NA,NA,1,1,NA,están cocinando el pescado,DP,Article,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,1,Early,No,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-20,0,NA,NA,NA,NA,NA,NA,Omission,DOM,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,0,Early,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-21,1,1,1,NA,NA,NA,la están cerrando,NA,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,1,Late,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-23,NA,NA,NA,1,1,NA,los niños cogen los instrumentos juegan con ellos,DP,Article,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,1,Early,No,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-24,0,NA,NA,NA,NA,NA,NA,Omission,DOM,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,0,Early,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-25,1,1,1,NA,NA,NA,se las ponen,NA,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,1,Late,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H70,1,1,HS 2nd,2,7,-1.5521754181814662,NA,NA,NA,2,6,2,8,Production,Prod-27,0,NA,NA,NA,NA,NA,NA,Omission,DOM,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,HS,2nd,0,Early,Yes,8,0,-1.5521754181814662,0.25,NA,0.6822680503847559,-1.552175418181442
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-01,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,NA,Early,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-03,0,0,0,NA,NA,Recoded -J,las hacen romper,Number,Clitic,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,0,Late,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-04,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,NA,Early,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-05,0,0,0,NA,NA,Recoded -J,se comenlos,Gender/Number,Clitic,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,0,Late,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-07,NA,NA,NA,1,1,NA,son contando los numeros,DP,Article,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,1,Early,No,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-08,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,NA,Early,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-09,NA,NA,NA,1,1,NA,quitaining los chaq.,DP,Article,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,1,Early,No,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-11,NA,NA,NA,NA,NA,NA,incomprehensible,Other,Clitic,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,NA,Late,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-12,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,NA,Early,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-13,NA,NA,NA,NA,NA,NA,escuchando a la música,DP,Clitic,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,NA,Late,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-15,1,1,1,NA,NA,NA,los están poniendo,NA,Clitic,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,1,Late,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-16,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,NA,Early,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-17,0,0,1,NA,NA,NA,los son comiéndolos,Double Gender,Clitic,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,0,Late,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-19,NA,NA,NA,NA,NA,NA,estaban cocinando,Omission,Clitic,Masculine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,NA,Late,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-20,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,NA,Early,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-21,NA,NA,NA,NA,NA,NA,cerrando los puertas,DP,Clitic,Feminine,Singular,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,NA,Late,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-23,1,1,1,NA,NA,NA,los está jugando,NA,Clitic,Masculine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,1,Late,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-24,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,NA,Early,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-25,0,0,1,NA,NA,NA,los van a tener en la boca,Gender,Clitic,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,0,Late,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H71,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,1,4,2,7,Production,Prod-27,NA,NA,NA,NA,NA,NA,NA,Other,DOM,Feminine,Plural,NA,NA,NA,L2 learner,L2,L2,L2,L2L,2nd,NA,Early,Yes,5,0,-1.5892211658238897,0.2,NA,0.1590868550849234,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-01,NA,NA,NA,NA,NA,NA,ve una niña,Omission,DOM,Masculine,Singular,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,NA,Early,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-03,1,1,1,NA,NA,NA,lo sueltan y se va,NA,Clitic,Masculine,Singular,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,1,Late,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-04,1,NA,NA,NA,NA,NA,a su hijo,NA,DOM,Masculine,Singular,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,1,Early,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-05,0,0,1,NA,NA,NA,están contándolo,Gender,Clitic,Feminine,Singular,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,0,Late,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-07,0,0,1,NA,NA,NA,las están,Gender,Clitic,Masculine,Plural,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,0,Late,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-08,1,NA,NA,NA,NA,NA,a la niña,NA,DOM,Feminine,Singular,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,1,Early,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-09,0,0,1,NA,NA,NA,los están quitando,Gender,Clitic,Feminine,Plural,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,0,Late,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-11,1,1,1,NA,NA,NA,están lavándolo,NA,Clitic,Masculine,Singular,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,1,Late,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-12,1,NA,NA,NA,NA,NA,al niño,NA,DOM,Masculine,Singular,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,1,Early,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-13,1,1,1,NA,NA,NA,están escuchándola,NA,Clitic,Feminine,Singular,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,1,Late,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-15,1,1,1,NA,NA,NA,los están poniendo,NA,Clitic,Masculine,Plural,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,1,Late,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-16,1,NA,NA,NA,NA,NA,a su hijo,NA,DOM,Masculine,Singular,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,1,Early,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-17,1,1,1,NA,NA,NA,están decorándolas,NA,Clitic,Feminine,Plural,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,1,Late,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-19,1,1,1,NA,NA,NA,están haciéndolo,NA,Clitic,Masculine,Singular,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,1,Late,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-20,0,NA,NA,NA,NA,NA,la niña,Omission,DOM,Feminine,Singular,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,0,Early,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-21,NA,NA,NA,NA,NA,NA,están cerrando la puerta,DP,Clitic,Feminine,Singular,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,NA,Late,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-23,1,1,1,NA,NA,NA,los están jugando,NA,Clitic,Masculine,Plural,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,1,Late,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-24,1,NA,NA,NA,NA,NA,ve a las niñas,NA,DOM,Feminine,Plural,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,1,Early,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-25,0,1,0,NA,NA,NA,están poniéndola,Number,Clitic,Feminine,Plural,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,1,Late,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H72,1,1,L2L 2nd,2,7,-1.5892211658238897,NA,NA,NA,3,4,2,8,Production,Prod-27,0,NA,NA,NA,NA,NA,las niñas,Omission,DOM,Feminine,Plural,NA,NA,NA,Russian,No,Yes,Yes,L2L,2nd,0,Early,Yes,7,0,-1.5892211658238897,0.42857142857142855,NA,0.6822680503847559,-1.5892211658238655
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-01,0,NA,NA,NA,NA,NA,NA,Omission,DOM,Masculine,Singular,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,0,Early,Yes,8,0,-0.44080298890876185,0.375,NA,-0.36409434021490905,-0.44080298890873704
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-02,NA,NA,NA,NA,NA,Removed 0 for accuracy; verb unclear -Jen,escrita,Other,Subjunctive,NA,NA,escribir,265684,Regular,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,NA,Late,No,8,0,-0.44080298890876185,0.375,-0.6309881909597905,-0.36409434021490905,-0.44080298890873704
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-03,NA,NA,NA,NA,NA,English,el niño rompio balloon,English,Clitic,Masculine,Singular,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,NA,Late,Yes,8,0,-0.44080298890876185,0.375,NA,-0.36409434021490905,-0.44080298890873704
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-04,NA,NA,NA,NA,NA,NA,NA,English,DOM,Masculine,Singular,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,NA,Early,Yes,8,0,-0.44080298890876185,0.375,NA,-0.36409434021490905,-0.44080298890873704
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-05,NA,NA,NA,0,1,NA,el niños comer el pizza,DP,Article,Feminine,Singular,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,0,Early,No,8,0,-0.44080298890876185,0.375,NA,-0.36409434021490905,-0.44080298890873704
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-06,0,NA,NA,NA,NA,NA,quiere jugar,Infinitive,Subjunctive,NA,NA,hacer,2726954,Irregular,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,0,Late,No,8,0,-0.44080298890876185,0.375,2.2658487494967665,-0.36409434021490905,-0.44080298890873704
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-07,NA,NA,NA,1,0,NA,los niños dice el numeros,DP,Article,Masculine,Plural,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,1,Early,No,8,0,-0.44080298890876185,0.375,NA,-0.36409434021490905,-0.44080298890873704
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-08,0,NA,NA,NA,NA,NA,NA,Omission,DOM,Feminine,Singular,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,0,Early,Yes,8,0,-0.44080298890876185,0.375,NA,-0.36409434021490905,-0.44080298890873704
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-09,NA,NA,NA,NA,NA,English,la niña es taking jacket off,English,Clitic,Feminine,Plural,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,NA,Late,Yes,8,0,-0.44080298890876185,0.375,NA,-0.36409434021490905,-0.44080298890873704
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-10,NA,NA,NA,NA,NA,English,quiere puerta open,English,Subjunctive,NA,NA,abrir,143932,Regular,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,NA,Late,No,8,0,-0.44080298890876185,0.375,-0.7742864439651361,-0.36409434021490905,-0.44080298890873704
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-11,NA,NA,NA,1,1,NA,el niños limpian el perro,DP,Article,Masculine,Singular,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,1,Early,No,8,0,-0.44080298890876185,0.375,NA,-0.36409434021490905,-0.44080298890873704
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-12,NA,NA,NA,1,1,NA,NA,Other,DOM,Masculine,Singular,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,NA,Early,Yes,8,0,-0.44080298890876185,0.375,NA,-0.36409434021490905,-0.44080298890873704
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-13,NA,NA,NA,NA,NA,NA,el niña feliz de la música,DP,Clitic,Feminine,Singular,NA,NA,NA,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,NA,Late,Yes,8,0,-0.44080298890876185,0.375,NA,-0.36409434021490905,-0.44080298890873704
H73,1,1,L2L 4th/5th,4,10,-0.44080298890876185,NA,NA,NA,3,5,NA,6,Production,Prod-14,0,NA,NA,NA,NA,NA,el niños quiere camino puerta,Infinitive,Subjunctive,NA,NA,ir,603647,Irregular,"Mandarin, Cantonese, Fujianese",Yes,No,No,L2L,4th/5th,0,Late,No,8,0,-0.44080298890876185,0.375,-0.23321642967089526,-0.36409434021490905,-0.44080298890873704
