Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Speaker_Group,Age_Group,Accuracy_Combined,Timing,Interface,Contexts,Study_Age,Months_at_Testing,SPA_Pct,Verb_Freq_Std,BESA_Std,Months_at_Start_Std
H07,1,1,HS 7th/8th,8,NA,1.263301402642718,NA,NA,NA,4,4,NA,8,Production,Prod-02,0,NA,NA,NA,NA,NA,quiere leer,Infinitive,Subjunctive,NA,NA,escribir,265684,Regular,Heritage Spanish,NA,NA,NA,HS,7th/8th,0,Late,No,8,0,1.263301402642718,0.5,-0.6309881909597905,0.6822680503847559,1.2633014026427438
H07,1,1,HS 7th/8th,8,NA,1.263301402642718,NA,NA,NA,4,4,NA,8,Production,Prod-06,1,NA,NA,NA,NA,Changed accuracy to 1 -Jen,jueguen,Regular verb,Subjunctive,NA,NA,hacer,2726954,Irregular,Heritage Spanish,NA,NA,NA,HS,7th/8th,1,Late,No,8,0,1.263301402642718,0.5,2.2658487494967665,0.6822680503847559,1.2633014026427438
H07,1,1,HS 7th/8th,8,NA,1.263301402642718,NA,NA,NA,4,4,NA,8,Production,Prod-10,0,NA,NA,NA,NA,NA,que abren la puerta,Indicative,Subjunctive,NA,NA,abrir,143932,Regular,Heritage Spanish,NA,NA,NA,HS,7th/8th,0,Late,No,8,0,1.263301402642718,0.5,-0.7742864439651361,0.6822680503847559,1.2633014026427438
H07,1,1,HS 7th/8th,8,NA,1.263301402642718,NA,NA,NA,4,4,NA,8,Production,Prod-14,0,NA,NA,NA,NA,NA,que salen,Indicative,Subjunctive,NA,NA,ir,603647,Irregular,Heritage Spanish,NA,NA,NA,HS,7th/8th,0,Late,No,8,0,1.263301402642718,0.5,-0.23321642967089526,0.6822680503847559,1.2633014026427438
H07,1,1,HS 7th/8th,8,NA,1.263301402642718,NA,NA,NA,4,4,NA,8,Production,Prod-18,0,NA,NA,NA,NA,NA,que comen,Indicative,Subjunctive,NA,NA,comer,213756,Regular,Heritage Spanish,NA,NA,NA,HS,7th/8th,0,Late,No,8,0,1.263301402642718,0.5,-0.6921058044861522,0.6822680503847559,1.2633014026427438
H07,1,1,HS 7th/8th,8,NA,1.263301402642718,NA,NA,NA,4,4,NA,8,Production,Prod-22,0,NA,NA,NA,NA,Extra clitic,que se los ponen,Indicative,Subjunctive,NA,NA,poner,514285,Irregular,Heritage Spanish,NA,NA,NA,HS,7th/8th,0,Late,No,8,0,1.263301402642718,0.5,-0.338392677166326,0.6822680503847559,1.2633014026427438
H07,1,1,HS 7th/8th,8,NA,1.263301402642718,NA,NA,NA,4,4,NA,8,Production,Prod-26,1,NA,NA,NA,NA,NA,que vean,NA,Subjunctive,NA,NA,ver,1611795,Irregular,Heritage Spanish,NA,NA,NA,HS,7th/8th,1,Late,No,8,0,1.263301402642718,0.5,0.9533418787826256,0.6822680503847559,1.2633014026427438
H07,1,1,HS 7th/8th,8,NA,1.263301402642718,NA,NA,NA,4,4,NA,8,Production,Prod-28,1,NA,NA,NA,NA,NA,esté soleado,NA,Subjunctive,NA,NA,salir,334324,Irregular,Heritage Spanish,NA,NA,NA,HS,7th/8th,1,Late,No,8,0,1.263301402642718,0.5,-0.550201082031092,0.6822680503847559,1.2633014026427438
H08,1,1,L2L 7th/8th,8,NA,1.1521641597154477,NA,NA,NA,1,6,NA,8,Production,Prod-02,0,NA,NA,NA,NA,NA,quiere escribir,Infinitive,Subjunctive,NA,NA,escribir,265684,Regular,"Hindi, Mandarin",Yes,Yes,Yes,L2L,7th/8th,0,Late,No,7,0,1.1521641597154477,0.14285714285714285,-0.6309881909597905,0.6822680503847559,1.1521641597154735
H08,1,1,L2L 7th/8th,8,NA,1.1521641597154477,NA,NA,NA,1,6,NA,8,Production,Prod-06,0,NA,NA,NA,NA,NA,que los niños hacen ejercicio,Indicative,Subjunctive,NA,NA,hacer,2726954,Irregular,"Hindi, Mandarin",Yes,Yes,Yes,L2L,7th/8th,0,Late,No,7,0,1.1521641597154477,0.14285714285714285,2.2658487494967665,0.6822680503847559,1.1521641597154735
H08,1,1,L2L 7th/8th,8,NA,1.1521641597154477,NA,NA,NA,1,6,NA,8,Production,Prod-10,0,NA,NA,NA,NA,NA,abre la puerta,Indicative,Subjunctive,NA,NA,abrir,143932,Regular,"Hindi, Mandarin",Yes,Yes,Yes,L2L,7th/8th,0,Late,No,7,0,1.1521641597154477,0.14285714285714285,-0.7742864439651361,0.6822680503847559,1.1521641597154735
H08,1,1,L2L 7th/8th,8,NA,1.1521641597154477,NA,NA,NA,1,6,NA,8,Production,Prod-14,1,NA,NA,NA,NA,NA,quiere que vayan,NA,Subjunctive,NA,NA,ir,603647,Irregular,"Hindi, Mandarin",Yes,Yes,Yes,L2L,7th/8th,1,Late,No,7,0,1.1521641597154477,0.14285714285714285,-0.23321642967089526,0.6822680503847559,1.1521641597154735
