Part_ID,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj
H35,L2,5,,130,2,2,,7,Production,Prod-20,0,,,,,,la niña,Omission,DOM,Feminine,Singular,,,,Romanian,Yes,Yes,Yes
H35,L2,5,,130,2,2,,7,Production,Prod-21,,,,1,1,,cierran la puerta,DP,Clitic,Feminine,Singular,,,,Romanian,Yes,Yes,Yes
H35,L2,5,,130,2,2,,7,Production,Prod-22,,,,,,,que wear,English,Subjunctive,,,poner,514285,Irregular,Romanian,Yes,Yes,Yes
H35,L2,5,,130,2,2,,7,Production,Prod-23,,,,,,,play,English,Clitic,Masculine,Plural,,,,Romanian,Yes,Yes,Yes
H35,L2,5,,130,2,2,,7,Production,Prod-24,,,,,,"Removed 0 for accuracy, DOM not obligatory with el perro -Jen",los niños ven el perro,Omission,DOM,Feminine,Plural,,,,Romanian,Yes,Yes,Yes
H35,L2,5,,130,2,2,,7,Production,Prod-25,,,,,,,ponen en la cara,Omission,Clitic,Feminine,Plural,,,,Romanian,Yes,Yes,Yes
H35,L2,5,,130,2,2,,7,Production,Prod-26,0,,,,,,verla,Infinitive,Subjunctive,,,ver,1611795,Irregular,Romanian,Yes,Yes,Yes
H35,L2,5,,130,2,2,,7,Production,Prod-27,0,,,,,,los niños,Omission,DOM,Feminine,Plural,,,,Romanian,Yes,Yes,Yes
H35,L2,5,,130,2,2,,7,Production,Prod-28,0,,,,,,que hay sol,Indicative,Subjunctive,,,salir,334324,Irregular,Romanian,Yes,Yes,Yes
H36,L2,7,,155,2,4,,3,Production,Prod-01,0,,,,,,el niño,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-02,0,,,,,,como escribir una pictura,Infinitive,Subjunctive,,,escribir,265684,Regular,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-03,,,,1,1,english verb,pop el globo,DP,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-04,0,,,,,,el niño de ella,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-05,,,,1,1,,comer la pizza,DP,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-06,0,,,,,Added 0 for accuracy -Jen,los niños jugar deportes,Infinitive,Subjunctive,,,hacer,2726954,Irregular,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-07,,,,,,,como count,Omission,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-08,0,,,,,,el perro y el niño,Omission,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-09,,,,,,,añadir a su ropa,Omission,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-10,0,,,,,,abrir la puerta,Infinitive,Subjunctive,,,abrir,143932,Regular,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-11,,,,1,1,,limpiar el perro,DP,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-12,0,,,,,,el niño,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-13,,,,1,1,english verb,listen a la musica,DP,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-14,0,,,,,,salir,Infinitive,Subjunctive,,,ir,603647,Irregular,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-15,,,,,,Codes omitted (PP not DP) -Jen,salir no con los libros,DP,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-16,0,,,,,,el niño,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-17,,,,1,1,,comer las galletas,DP,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-18,0,,,,,,comer el comida,Infinitive,Subjunctive,,,comer,213756,Regular,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-19,,,,,,Codes omitted (PP not DP) -Jen,cocinar con el pescado,DP,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-20,0,,,,,,el niña,Omission,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-21,,,,1,1,,cerrar la puerta,DP,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-22,0,,,,,,añadir a la ropa,Infinitive,Subjunctive,,,poner,514285,Irregular,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-23,,,,1,1,,cantar con los instrumentoss,DP,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-24,0,,,,,,ve los niños,Omission,DOM,Feminine,Plural,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-25,,,,,,,añadir a la ropa,Omission,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-26,0,,,,,,ver la televisión,Infinitive,Subjunctive,,,ver,1611795,Irregular,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-27,1,,,,,,a la niña y la otra niña,,DOM,Feminine,Plural,,,,L2 learner,L2,L2,L2
H36,L2,7,,155,2,4,,3,Production,Prod-28,,,,,,Removed 0 for accuracy -Jen,el sol,Other,Subjunctive,,,salir,334324,Irregular,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-01,0,,,,,Changed accuracy from 1 to 0 -Jen,el persona a la izquierda,,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-02,0,,,,,,escribir,Infinitive,Subjunctive,,,escribir,265684,Regular,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-03,1,1,1,,,,lo golpea,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-04,0,,,,,,dar niño,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-05,1,0,1,,,,lo cortan y comen,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-06,0,,,,,,hacer algo,Indicative,Subjunctive,,,hacer,2726954,Irregular,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-07,,,,,,,son diciendo,Omission,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-08,0,,,,,,son empujando niña,Omission,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-09,0,0,0,,,Changed accuracy from 1 to 0 -Jen,lo quitan,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-10,0,,,,,,para abrir puerta,Infinitive,Subjunctive,,,abrir,143932,Regular,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-11,1,1,1,,,,lo limpian,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-12,0,,,,,,ve el niño,DP,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-13,1,0,1,,,,lo escucha,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-14,0,,,,,,para salir,Infinitive,Subjunctive,,,ir,603647,Irregular,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-15,,,,,,,ponen en mesa,Omission,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-16,1,,,,,Changed accuracy from 0 to 1 -Jen,ve a su bebé,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-17,,,,1,1,,comen las galletas,DP,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-18,0,,,,,,comer ello cocinar,Omission,Subjunctive,,,comer,213756,Regular,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-19,,,,,,,son cocinando,Omission,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-20,0,,,,,,ve un niña,DP,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-21,,,,1,1,,cierra la puerta,DP,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-22,0,,,,,,ponen chaqueta,Indicative,Subjunctive,,,poner,514285,Irregular,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-23,,,,1,1,,juegan los instrumentos,DP,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-24,1,,,,,,ve a las niñas,,DOM,Feminine,Plural,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-25,1,1,1,,,,las ponen,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-26,0,,,,,,mirar hacia TV,Infinitive,Subjunctive,,,ver,1611795,Irregular,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-27,1,,,,,,ve a las niñas,,DOM,Feminine,Plural,,,,L2 learner,L2,L2,L2
H37,L2,8,,174,3,3,,3,Production,Prod-28,,,,,,Removed accuracy code 0 -Jen,N/A,Other,Subjunctive,,,salir,334324,Irregular,L2 learner,L2,L2,L2
H38,Heritage,7,,159,2,5,,8,Production,Prod-01,0,,,,,,su niño,,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-02,0,,,,,,estás escribiendo,,Subjunctive,,,escribir,265684,Regular,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-03,,,,,,possesive,estan rompiendo su globo,DP,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-04,0,,,,,,su niño,,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-05,0,0,1,,,Changed accuracy from 1 to 0 -Jen,estan cortandolo para comer,,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-06,0,,,,,,que juegan y hacer ejercicio,,Subjunctive,,,hacer,2726954,Irregular,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-07,,,,,,Removed 0 code accuracy,están contando numeros,,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-08,1,,,,,,a su nieta,,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-09,,,,,,,estan vistiendo,Omission,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-10,0,,,,,Added code 0 for accuracy,abrir la puerta,Infinitive,Subjunctive,,,abrir,143932,Regular,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-11,,,,,,,limpiando,DP,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-12,0,,,,,,un niño,,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-13,,,,,,,están escuchando la musica,Omission,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-14,0,,,,,,que salen,indicative,Subjunctive,,,ir,603647,Irregular,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-15,,,,,,,poniendo en la mesa,Omission,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-16,0,,,,,,limpiando su bebé,,DOM,Masculine,Singular,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-17,,,,,,,Estas comiendo,DP,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-18,0,,,,,Added 0 code for accuracy -Jen,comen la comida,Indicative,Subjunctive,,,comer,213756,Regular,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-19,,,,,,,están cocinando el pescado,,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-20,0,,,,,,una niña muy aterrorizado,,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-21,0,0,1,1,1,Clitic doubled,Lo cerra la puerta,DP,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-22,0,,,,,,que ponen las chaquetas,,Subjunctive,,,poner,514285,Irregular,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-23,,,,1,1,,está tocando los instrumentos,DP,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-24,0,,,,,,dos niñas,,DOM,Feminine,Plural,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-25,,,,1,1,,ponen las mascarillas,,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-26,0,,,,,,mirar la televisión,Infinitive,Subjunctive,,,ver,1611795,Irregular,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-27,0,,,,,,dos niñas,,DOM,Feminine,Plural,,,,Heritage Spanish,,,
H38,Heritage,7,,159,2,5,,8,Production,Prod-28,,,,,,,una mañana más soleado,,Subjunctive,,,salir,334324,Irregular,Heritage Spanish,,,
H39,L2,7,,159,4,3,,8,Production,Prod-01,0,,,,,,vi su niño,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-02,0,,,,,,escribe,Indicative,Subjunctive,,,escribir,265684,Regular,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-03,,,,,,,hacen hueco,Other,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-04,1,,,,,Changed accuracy from 0 to 1 -Jen,dando beso a su niño,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-05,,,,,,,cortan pizza en pedazos,BN,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-06,0,,,,,,tienen energía,Indicative,Subjunctive,,,hacer,2726954,Irregular,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-07,,,,,,Removed accuracy code 0 -Jen,son contando,Omission,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-08,1,,,,,,empujando a la niña,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-09,,,,,,Possessive,quitando su chaqueta,Omission,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-10,0,,,,,,abren la puerta,Indicative,Subjunctive,,,abrir,143932,Regular,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-11,,,,,,,estan lavando perro,BN,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-12,1,,,,,,esta lamando al niño,,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-13,,,,,,,estan escuchando,Omission,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-14,,,,,,Removed code 0 for accuracy -Jen ,quiere que ellos exitan,Other,Subjunctive,,,ir,603647,Irregular,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-15,,,,1,1,,estan poniendo los libros,DP,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-16,,,,,,Removed code 0 for accuracy -Jen,está lavando,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-17,,,,,,,son comiendo,Omission,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-18,0,,,,,,quiere que comen,Indicative,Subjunctive,,,comer,213756,Regular,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-19,,,,,,,estan cocinando,Omission,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-20,1,,,,,,ve a la niña,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-21,,,,1,1,,cierran la puerta,DP,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-22,0,,,,,,ponen la chaqueta,Indicative,Subjunctive,,,poner,514285,Irregular,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-23,,,,,,,estan tocando,Omission,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-24,0,,,,,,ve las niñas,DP,DOM,Feminine,Plural,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-25,,,,1,1,,ponen las mascarillas,DP,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-26,0,,,,,,ver el televisión,Indicative,Subjunctive,,,ver,1611795,Irregular,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-27,0,,,,,,ve las niñas,Omission,DOM,Feminine,Plural,,,,L2 learner,L2,L2,L2
H39,L2,7,,159,4,3,,8,Production,Prod-28,0,,,,,,esta soleado,Indicative,Subjunctive,,,salir,334324,Irregular,L2 learner,L2,L2,L2
H40,L2,7,,155,4,4,,8,Production,Prod-01,0,,,,,,el niño,Omission,DOM,Masculine,Singular,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-02,0,,,,,,escribir,infinitive,Subjunctive,,,escribir,265684,Regular,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-03,,,,,,,romper,DP,Clitic,Masculine,Singular,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-04,0,,,,,,niño,,DOM,Masculine,Singular,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-05,,,,,,,comen la pizza,DP,Clitic,Feminine,Singular,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-06,0,,,,,,jugar,Infinitive,Subjunctive,,,hacer,2726954,Irregular,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-07,,,,1,1,,cuentan los numeros,DP,Clitic,Masculine,Plural,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-08,0,,,,,,la niña,Omission,DOM,Feminine,Singular,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-09,0,0,1,,,Changed accuracy to 0 -Jen,quitarlo,DP,Clitic,Feminine,Plural,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-10,0,,,,,,abrir la puerta,Infinitive,Subjunctive,,,abrir,143932,Regular,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-11,,,,1,1,,Bañan el perro,DP,Clitic,Masculine,Singular,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-12,0,,,,,,el niño,,DOM,Masculine,Singular,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-13,,,,,,,Estan escuchando la musica,DP,Clitic,Feminine,Singular,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-14,1,,,,,,que entren,,Subjunctive,,,ir,603647,Irregular,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-15,,,,,,,poner en la mesa,Omission,Clitic,Masculine,Plural,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-16,0,,,,,,el niño,,DOM,Masculine,Singular,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-17,,,,,,,comen,Omission,Clitic,Feminine,Plural,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-18,0,,,,,,comer la comida,infinitive,Subjunctive,,,comer,213756,Regular,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-19,,,,,,,cocinan,Omission,Clitic,Masculine,Singular,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-20,0,,,,,,la niña,,DOM,Feminine,Singular,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-21,,,,,,,cerrar,Omission,Clitic,Feminine,Singular,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-22,0,,,,,,ponerse ,,Subjunctive,,,poner,514285,Irregular,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-23,,,,,,,juegan,Omission,Clitic,Masculine,Plural,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-24,0,,,,,,los dos niños,,DOM,Feminine,Plural,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-25,,,,,,,ponen,,Clitic,Feminine,Plural,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-26,0,,,,,,ver TV,Infinitive,Subjunctive,,,ver,1611795,Irregular,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-27,0,,,,,,los dos niños,,DOM,Feminine,Plural,,,,Sinhala,Yes,Yes,Yes
H40,L2,7,,155,4,4,,8,Production,Prod-28,0,,,,,,que es soleado afuera,Indicative,Subjunctive,,,salir,334324,Irregular,Sinhala,Yes,Yes,Yes
H41,L2,5,,139,2,1,,7,Production,Prod-01,0,,,,,,,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-02,0,,,,,,puede ver un niño,Infinitive,Subjunctive,,,escribir,265684,Regular,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-03,,,,,,,destruir,Omission,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-04,0,,,,,,,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-05,,,,,,,comiendo,Omission,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-06,0,,,,,,que se hacen ejercicio,Other,Subjunctive,,,hacer,2726954,Irregular,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-07,,,,,,,cuentan,Omission,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-08,0,,,,,,,Omission,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-09,,,,1,1,,poner las chaquetas,DP,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-10,0,,,,,,quiere que se abre la puerta,Indicative,Subjunctive,,,abrir,143932,Regular,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-11,,,,1,1,,laven el perro,DP,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-12,0,,,,,,,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-13,,,,,,,se escuchen,Omission,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-14,0,,,,,Se,quiere que se salen ,Indicative,Subjunctive,,,ir,603647,Irregular,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-15,,,,1,1,,se ponen los libros enla mesa,DP,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-16,0,,,,,,,Omission,DOM,Masculine,Singular,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-17,0,0,0,,,"ARE. WE MARKING FOR EXACT ACCURACY OR FOR. ANY PRODUCTION OFA CLITIC?? The clitic is present but incorrect, so I recoded it as a 0. -Jen",comenlo,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-18,0,,,,,Se,quiere que se comen,Omission,Subjunctive,,,comer,213756,Regular,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-19,1,1,1,,,"ARE. WE MARKING FOR EXACT ACCURACY OR FOR. ANY PRODUCTION OFA CLITIC?? Here the clitic is correct even though it's in the wrong place, so it should be coded as '1'. -Jen",preparanlo para comer,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-20,0,,,,,,,Omission,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-21,,,,1,1,,cierran la puerta,DP,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H41,L2,5,,139,2,1,,7,Production,Prod-22,0,,,,,,quiere que se ponen ,DP,Subjunctive,,,poner,514285,Irregular,L2 learner,L2,L2,L2
